country,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL
1955-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,6.70788887830604,6.51093315050332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,4.25137135102536,4.23759915377559,,,,,,,,,,0.0,,4.90100933155604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.8,,,,,,,101.086999971333,0.77737849804965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.599315068493127,,0.77737849804965,,,,,0.0102848784352764,0.0109181299737541,,,,,0.0215728499525118,0.0206016077564421,,,-0.0112879715172354,-0.00968347778268798
1955-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.6,,,,,,,101.07080082491,0.78139595798789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51679586563307,,0.78139595798789,,,,,0.00953573296900315,0.00950721133499816,,,,,0.0192873214113393,0.020459469906117,,,-0.00975158844233611,-0.0109522585711188
1955-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.7,,,,,,,101.046293274422,0.772021884798661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.19965724078834,,0.772021884798661,,,,,0.0111483003286082,0.0105172644609511,,,,,0.0209379809132972,0.0210814645824934,,,-0.00978968058468899,-0.0105642001215423
1955-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,6.79279886410739,6.59335002582615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,4.28054742892456,4.26668071659562,,,,,,,,,,0.0,,4.91029154619914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.5,,,,,,,101.01897657233,0.769343578173167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.346921075455335,,0.769343578173167,,,,,0.0100436282003748,0.0107996002154568,,,,,0.018055675475263,0.0222560389788294,,,-0.00801204727488814,-0.0114564387633726
1955-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.2,,,,,,,100.992220630345,0.763986964922179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.696257615317669,,0.763986964922179,,,,,0.0124815253109589,0.0115462768834032,,,,,0.0205443621089842,0.0226211252103076,,,-0.0080628367980253,-0.0110748483269044
1955-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.7,,,,,,,100.966838467983,0.762647811609432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.175284837861531,,0.762647811609432,,,,,0.013357644585075,0.0129309240901016,,,,,0.0212427180521202,0.0214485820423143,,,-0.00788507346704522,-0.00851765795221266
1955-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,6.92342961149407,6.72014521863049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,4.37641168487905,4.36223442300429,,,,,,,,,,0.0,,5.03560144388097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.4,,,,,,,100.938393564527,0.761978234953058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0877963125548871,,0.761978234953058,,,,,0.0119101431756657,0.0111622710174936,,,,,0.0235282465932927,0.0218618532392496,,,-0.011618103417627,-0.010699582221756
1955-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.5,,,,,,,100.89776265211,0.770013154829541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05448154657294,,0.770013154829541,,,,,0.0126211964995861,0.0129847700613025,,,,,0.0223854823227065,0.0220759535457375,,,-0.00976428582312041,-0.00909118348443501
1956-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.7,,,,,,,100.832524123646,0.7659956948913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.521739130434778,-0.261551874455121,0.7659956948913,,,,,0.00911671940312152,0.00957638592764866,,,,,0.0230711408850582,0.0219055529201275,,,-0.0139544214819367,-0.0123291669924788
1956-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.03940886699507,6.89730346201673,6.69478618006962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.24901185770752,4.39725174052133,4.38300696787574,,,,,,,,,,0.0,3.71428571428572,5.05416587316716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.8,,,,,,,100.736390652651,0.765326118234926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0874125874125791,-1.46551724137931,0.765326118234926,,,,,0.0100182334388062,0.01060130522625,,,,,0.0227410089846666,0.0219189346922208,,,-0.0127227755458604,-0.0113176294659708
1956-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.6,,,,,,,100.610212220823,0.733186438728998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.1994750656168,-6.08919382504288,0.733186438728998,,,,,0.0110594186631182,0.0101836267616189,,,,,0.0205443621089842,0.0181534701111556,,,-0.00948494344586599,-0.00796984334953671
1956-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.7,,,,,,,100.467350997151,0.724481942196142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.18721461187214,-7.36301369863012,0.724481942196142,,,,,0.00996744391566908,0.0109052996889158,,,,,0.0185762680874189,0.0186636584339962,,,-0.00860882417174985,-0.00775835874508036
1956-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.70009737098342,6.95608729834074,6.75184401683158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.39215686274508,4.48061196309046,4.46609714736153,,,,,,,,,,0.0,3.31439393939394,5.06344808781026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.7,,,,,,,100.315458630814,0.713099139037792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.57116451016637,-8.26873385012921,0.713099139037792,,,,,0.0102086941505706,0.0104064160556275,,,,,0.0201253485431025,0.0192458568429182,,,-0.00991665439253191,-0.00883944078729065
1956-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.5,,,,,,,100.159196386179,0.708412102443178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.657276995305151,-9.3401885175664,0.708412102443178,,,,,0.0117831693678228,0.0115521268311988,,,,,0.0198714009274167,0.0209786425034246,,,-0.00808823155959388,-0.00942651567222575
1956-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.4,,,,,,,100.00131212355,0.690333532721093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.55198487712668,-10.5810928013877,0.690333532721093,,,,,0.0120625117450772,0.0114990579076046,,,,,0.0192365318882021,0.019415622108814,,,-0.00717402014312488,-0.00791656420120944
1956-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.576923076923044,6.83198808832339,6.63138858366745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.96592015579358,4.49311599647582,4.4785606742844,,,,,,,,,,0.0,4.82041587901701,5.14698801959815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.9,,,,,,,99.8492034896111,0.676941999593622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.93986420950533,-12.0104438642298,0.676941999593622,,,,,0.0106657998588051,0.0114194859301982,,,,,0.0146146852827199,0.0180332948813253,,,-0.00394888542391476,-0.00661380895112705
1956-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.3,,,,,,,99.7104871847278,0.662880889809778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.07715133531157,-13.2340052585451,0.662880889809778,,,,,0.0125450122148803,0.0118685072988461,,,,,0.0155542914607575,0.0170781628837417,,,-0.00300927924587716,-0.00520965558489558
1956-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.7,,,,,,,99.5921951254804,0.651498086651429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.71717171717171,-14.5741878841089,0.651498086651429,,,,,0.0139290267203681,0.0130543830556402,,,,,0.0182969257101645,0.0184680100793143,,,-0.00436789898979638,-0.00541362702367406
1956-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-3.49056603773589,6.6817627288287,6.48557411194244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.38095238095238,4.48061196309046,4.46609714736153,,,,,,,,,,0.0,5.52995391705073,5.31406788317392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.2,,,,,,,99.4985560360524,0.648819780025935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.411099691675232,-14.8506151142355,0.648819780025935,,,,,0.0133195524427221,0.0125537723305581,,,,,0.0173954116744798,0.0161656693251429,,,-0.00407585923175767,-0.00361189699458482
1956-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.1,,,,,,,99.4295239983969,0.637436976867585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.75438596491229,-17.2173913043478,0.637436976867585,,,,,0.011224484613314,0.012069338293886,,,,,0.0183350178525174,0.018189915225293,,,-0.00711053323920342,-0.00612057693140704
1957-01,,,,,,,,,,,,,,,,,,,,,,,,,,50.3826657452193,0.454175368604964,2.2037615848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.6,,,,,,,99.3844440491985,0.636767400211212,,,95.3044707629183,3.2007476661897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.80554867475848,3.2007476661897,485.0,0.327161602612268,,,,,,,,,,,-0.105042016806726,-16.8706293706294,0.636767400211212,0.0310322700102717,0.031504842650022,,,0.0140940926705639,0.0143087235234151,0.044731200014806,0.0422581335608843,,,0.0203158092548669,0.0191926033865724,-0.0136989300045343,-0.0107532909108623,-0.00622171658430299,-0.00488387986315729
1957-02,,,,,,,,,,,,,,,,,,,,,,,,,,50.339450078303,0.453785800265121,2.20321029,,0.0,-3.31439393939395,6.66869965409004,6.47289459266201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.08530805687202,4.48894798534737,4.47440616531011,,,,,,,,,,0.0,5.60146923783288,5.33727341978167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.6,,,,,,,99.3565883661618,0.643463166774947,,,96.018979403421,5.10072815682239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.3605210027226,,,3.69581372306168,5.10072815682239,373.0,0.521366434443767,,,,,,,,,,,1.05152471083071,-15.923009623797,0.643463166774947,0.0291002407037602,0.0318732099712598,1.16924031435387,,0.0132052760156635,0.0144636100938264,0.0436503610556403,0.0424574178752598,0.471588065024978,,0.0198079140234952,0.0192665733477154,-0.0145501203518801,-0.0105842079039999,-0.00660263800783174,-0.00480296325388903
1957-03,,,,,,,,,,,,,,,,,,,,,,,,,,50.4313705244192,0.454614418637723,2.19533465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.8,,,,,,,99.3345739654961,0.646811050056814,,,96.8976585798288,7.5350134803964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.7242709027351,,,8.34282883329205,7.5350134803964,842.0,0.770184764013641,,,,,,,,,,,0.520291363163363,-11.7808219178082,0.646811050056814,0.0318402001798971,0.0301517047158117,-5.40110411533836,,0.0144750140940927,0.013707399710315,0.0452466002556433,0.0402137382007156,-5.28454104565695,,0.0205697568705527,0.0182817452133679,-0.0134064000757462,-0.0100620334849039,-0.00609474277646007,-0.00457434550305289
1957-04,,,,,,,,,,,,,,,,,,,,,,,,,,50.5055094582264,0.455282745275305,2.1982486368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.7,,,,,,,99.3082957604481,0.646141473400441,,,97.9085786707879,9.84072803575911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.6000057114883,,,13.9311369829081,9.84072803575911,1406.0,1.00586134579083,,,,,,,,,,,-0.103519668737064,-10.8133086876155,0.646141473400441,0.0306779007279866,0.0323948265343047,7.43945272625585,,0.013967118862721,0.0147488055572555,0.0404390509596187,0.0402120597132858,-0.00417391544486115,,0.0184112021372231,0.0183078569394393,-0.00976115023163209,-0.0078172331789811,-0.00444408327450213,-0.00355905138218371
1957-05,,,,,,,,,,,,,,,,,,,,,,,,,,50.4675082366973,0.454940182639125,2.1987211752,,0.0,-0.0938967136150181,6.9495557609714,6.74550425719136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.69767441860468,4.60148428581569,4.58657790761594,,,,,,,,,,0.0,5.40788267644362,5.33727341978167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.5,,,,,,,99.2715812170353,0.644802320087694,,,98.960783785883,11.2450884911958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.2708999815216,,,13.5546197671538,11.2450884911958,1368.0,1.14940681240142,,,,,,,,,,,-0.207253886010356,-9.5774647887324,0.644802320087694,0.0309801006998405,0.0320373326782218,-1.10355230858968,,0.0140940926705639,0.0145750699799006,0.0482843010907424,0.0463375067386299,15.2328606617487,,0.0219664687568248,0.021080793778714,-0.0173042003909019,-0.0143001740604081,-0.00787237608626092,-0.00650572379881333
