country,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD,OECD
1961-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.111859729299,100.960189865556,,19.3829858282552,99.8019746473391,4.88029003627143,19.1033095700402,99.6529211095828,19.1698440520709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.151995789147,101.000332793654,,19.4735857318778,99.892293555718,5.1258590405612,19.2050250520644,99.7570062311046,19.2518057404134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.147612849227,100.997386356211,,19.5562827850336,99.9922532875852,5.39197153508013,19.3094206744061,99.8708102243436,19.3343987407638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.112022987184,100.963883979151,,19.6335496877724,100.093452828841,5.65430650111893,19.4146136949215,99.9845110754871,19.4176212756231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.056992890892,100.910945676278,,19.7076003151056,100.185816206552,5.88082547694864,19.5183220684493,100.086408440177,19.5014711514157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.017177990354,100.87926638905,,19.7851698636785,100.26001768417,6.04532096576327,19.6184144409078,100.165774523063,19.5859459324509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.862098617663,100.747700504089,,19.8406269034247,100.310193935879,6.14334437642576,19.7135582488753,100.216130562884,19.6710431126706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.671969307756,100.584543985588,,19.8895196131088,100.333064248991,6.1807180059987,19.8030239847406,100.234166614996,19.7567602480349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.452045555626,100.394194394426,,19.9327949144332,100.328469483891,6.15384936257341,19.8868247724366,100.22037735165,19.8430950850028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.221249585784,100.192406476723,,19.9741408286632,100.301624808716,6.08629488773405,19.9662631740977,100.181723060406,19.9300456851384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.9972232339278,99.9958046756756,,20.0170544771631,100.257953355055,5.98441776621477,20.0427222502378,100.125449194296,20.0176103193749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.7973988081395,99.8204846596201,4.05247844399479,20.0650527899797,100.199399196496,5.84880221478732,20.1167589814039,100.054569494926,20.1057873547934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.6511546230055,99.6916284303977,3.82367025546572,20.1241272919913,100.121865221562,5.67495204570921,20.1874132272834,99.964535493229,20.1945751337491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5664134188263,99.6161719687559,3.70983394099071,20.1960234248869,100.019097327631,5.4576350149317,20.2531652239322,99.8481225388619,20.2839720056324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5434056716586,99.5945703756543,3.70554647600632,20.2809499326122,99.8878233676934,5.19825929719143,20.3131744298472,99.7015706595651,20.3739763530981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5715485473118,99.6184639750201,3.78615207666255,20.3769057369986,99.7325335477153,4.91278736805811,20.3684123840829,99.5300458622089,20.4645865553817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.6440517801845,99.682035630145,3.93265740379867,20.4826327180087,99.5663468098336,4.62918552389576,20.4218614081493,99.3484110962086,20.5558007247572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.7435228499208,99.7695913852016,4.09139824951521,20.5946599571446,99.411440012959,4.38438945472255,20.4785621348388,99.1812408886702,20.647616375183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.861495448032,99.8722669438487,4.38835558528144,20.711304162296,99.2979314730466,4.21949453062626,20.5453707609784,99.0614319913557,20.740030047992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.9991568448966,99.9896358322583,4.74290755194856,20.8328611408852,99.2551920220252,4.1710814062677,20.6290242360468,99.0207257748741,20.8330367956981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.156221853727,100.120679406896,5.14993843860751,20.9593215816204,99.298272104406,4.25538706704406,20.7330861418485,99.0751330976466,20.9266296129165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.312387502685,100.24887820669,5.56882332247393,21.0864654415936,99.4187076506228,4.45488916083561,20.8557380680644,99.2147728377218,21.0207990922648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.440559011867,100.35217888198,5.95245221296547,21.2085600793595,99.5924112996729,4.73403245784945,20.9915512270007,99.4128376408789,21.1155336927722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.526880574276,100.419757660643,6.26723070275878,21.322575938958,99.7909582233856,5.05683033477263,21.1340293519486,99.6379635743208,21.2108202474296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.584584500542,100.4633829452,6.4950515986599,21.4311997433862,99.9868241901446,5.396225826018,21.276771633459,99.859795993216,21.3066444026227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.62071663012,100.489259608372,6.63407643067371,21.5358430548507,100.159513148615,5.73628395300232,21.4149442906477,100.055848086882,21.4029911295664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.644649854663,100.507172176418,6.69344368363999,21.6384438948588,100.299542946475,6.07034211154088,21.5462536114529,100.215854750982,21.4998451741908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.65575773566,100.517261140491,6.68360036118204,21.7388166824343,100.410537805305,6.39767577512007,21.6715173689559,100.344146322204,21.5971914289538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.656777397348,100.522098042988,6.61472696029987,21.837502946586,100.502182868058,6.71398910961288,21.7929829590726,100.451569023304,21.6950149917687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.659043975145,100.53142549022,6.51755661611321,21.9369285797475,100.58184342072,7.00114221681244,21.9122953938571,100.546012976627,21.7933011415887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.668966038898,100.55043764848,6.40800510609905,22.0384855905557,100.6473505668,7.21965936763283,22.0286765457382,100.624159584501,21.8920353091142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.672190804765,100.565711135801,6.26973430230121,22.139026181986,100.691768016686,7.32519399337425,22.1401402802774,100.677256913583,21.9912033353089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.666661829699,100.574140713759,6.10106114563272,22.2380626070249,100.708901798288,7.29191854091589,22.2449258943301,100.697730373502,22.0907917306781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.654373856542,100.575943144792,5.92575929341146,22.3359986271508,100.69920884816,7.13149126967487,22.3430632076147,100.686209501548,22.1907879124908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.639847807788,100.574174361392,5.77714719598621,22.4338098132933,100.666133041497,6.87825789775592,22.4354042571333,100.64700060915,22.291180185546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.622795416393,100.567970202771,5.66928613889246,22.5314137811202,100.613450394249,6.57167735021403,22.5228895720582,100.58472724398,22.3919576949553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.59253904337,100.549331352119,5.57687439593047,22.6263908346158,100.54424307641,6.24839824339218,22.6062290584547,100.502903702475,22.4931103735841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.548326490973,100.517449846661,5.49167339345232,22.7185212179496,100.461819040844,5.93624980902678,22.6861888802045,100.405229041072,22.5946288822511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.497381078265,100.479643833153,5.41142780528569,22.8093926644164,100.371724405931,5.65260934491057,22.7641791565721,100.298171954438,22.6965045453801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.440899035638,100.437586760149,5.33806413746362,22.8992486596683,100.284646935546,5.40610958882206,22.8431033474823,100.19463394125,22.7987292821256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.394152221864,100.404153843282,5.28475410966402,22.9915612810037,100.211783419535,5.19926885280885,22.9260587341616,100.108131077923,22.9012953166775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.363689622859,100.383516592903,5.24654198629048,23.0878587481866,100.160073821934,5.03220996361588,23.0149681059238,100.046831577413,23.0041948785909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.343478206448,100.368697797846,5.21044552159015,23.1867888760351,100.12743054847,4.90501005692672,23.1091853457146,100.00764006193,23.1074199245219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.315827545554,100.34454170974,5.17295875047985,23.2842688741381,100.108027718635,4.81867016393059,23.2070006142156,99.9829319979625,23.2109622617273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.264380429624,100.298767271525,5.11911004989332,23.3764535048426,100.097109271177,4.77478473766742,23.307073220838,99.9668001662915,23.3148137002159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.188485827091,100.231779995783,5.04615453418204,23.4631076346297,100.094727771698,4.77356929035074,23.4096248114171,99.9601118555411,23.4189662024867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.10773664851,100.160213663707,4.96993302364094,23.548755135665,100.103840401738,4.81560481183804,23.5158046640952,99.9676614253675,23.5234118001763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.046503439897,100.104945593246,4.91632098138572,23.6391304042442,100.127675688402,4.90148585059502,23.6268458175778,99.9945121051416,23.6281425051955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.030232780666,100.08801074014,4.92316507773972,23.7403254065385,100.166194812503,5.02827697852541,23.7429328699137,100.04121936842,23.7331502152888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.070938321867,100.119621943134,5.0039181459866,23.8553374236744,100.2179800611,5.19077437868356,23.8637777600979,100.106344754007,23.8384268437118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.169369446242,100.200066771745,5.15193701551245,23.984518208108,100.280939848348,5.37974126643774,23.988833096624,100.187390223567,23.9439644481139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.315476803107,100.320222800266,5.35553858761915,24.1256267579117,100.351960343201,5.5774409424856,24.1171639461191,100.280288038538,24.0497553585515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
