country,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND
1954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.13454719462399,4.12847074723622,0.0203319086903907,22.75,22.75,3.89032429589336,0.0780091260867133,18.63,18.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.81122618473754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.99112695724782,9.96235020346821,0.0223632955004794,25.41,25.41,9.07500019583604,0.0850884544318525,20.76,20.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.79445634231633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.4115610707719,10.474581507746,0.024691663668949,27.21,27.21,10.2214352752163,0.0937857157282862,22.08,22.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.02680532272358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.79166666666667,4.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.38452222065304,1.52541123632133,,,,,,,,,,,8.66278129541848,8.64417065816037,0.0268306484907903,29.94,29.94,5.88011905030915,0.0993004274652939,23.02,23.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.09730201673593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.456695724844334,,,,,,2.20890452393408,,,,,,,,,,,,,,,,,,,,,,,,
1958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.76483333333333,4.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.77516912117183,4.77516912117183,1.45063549820943,1.59825220264903,,,,,,,,,,,9.30147182465736,9.31317237279216,0.029326293700534,32.86,32.86,2.40271958111841,0.101686338280137,23.73,23.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.180829782306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.480689345408895,0.480689345408895,0.458891012534599,,,,2.10318173647313,2.10318173647313,2.25536180045759,,,,,,,,,,,,,,,,,,,,,,,,
1959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.76583333333333,4.783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.55753892872606,4.55753892872606,1.51674877575424,1.67109316896398,,,,,,,,,,,11.2454233505589,11.2220434640112,0.0326241595801874,36.87,36.87,5.4662012869623,0.107244718211871,25.42,25.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.24142007195151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.8561588076225,12.8561588076225,0.517886769859954,,,,4.0492957746479,4.0492957746479,2.34668807054654,,,,,,,,,,,,,,,,,,,,,,,,
1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7619000037619,4.77299999841436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.77987649821232,1.77987649821232,1.54374503075081,1.7008365635416,,,,,,,,,,,9.52078488607636,9.60604501559339,0.0357302356347073,38.44,38.44,7.36746827663722,0.115145938804499,27.05,27.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.29162556123047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.7177893782482,12.7177893782482,0.5837505183454,,,,6.53130287648054,6.53130287648054,2.49995737600017,,,,,,,,,,,,,,,,,,,,,,,,
1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7619000037619,4.76499999841534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.69521770208945,1.69521770208945,1.56991486978723,1.72966944605037,,,,,,,,,,,1.55504675619789,1.56754886825109,0.0362858575049266,39.96,39.96,4.39320119108971,0.12020453155955,28.34,28.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.35612046329023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.75465196403766,5.75465196403766,0.617343329014444,,,,2.20775095298604,2.20775095298604,2.55515020879306,,,,,,,,,,,,,,,,,,,,,,,,
1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7619000037619,4.77499999841411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.63221617785056,3.63221617785056,1.62693757166612,1.79249477949315,,,,,,,,,,,8.9951198784646,8.98178291990662,0.0395498138864236,44.06,44.06,7.9257637368906,0.129731658731996,31.14,31.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.44949559226847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.50044221032376,3.50044221032376,0.638953075485883,,,,1.16550116550114,1.16550116550114,2.58493051425685,,,,,,,,,,,,,,,,,,,,,,,,
1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7619000037619,4.78499999841288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.94615645101653,2.94615645101653,1.67486969788777,1.84530448007332,,,,,,,,,,,8.42522287643927,8.42136189483288,0.0428819738535718,48.66,48.66,10.686769125677,0.143595781583595,35.41,35.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.62194279424705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.2136271644576,-10.2136271644576,0.57369279059992,,,,6.2672811059908,6.2672811059908,2.74693537597986,,,,,,,,,,,,,,,,,,,,,,,,
1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7619000037619,4.79499999841166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3552631579042,13.3552631579042,1.89855295359268,2.09174974945171,,,,,,,,,,,10.5986875139545,10.6104799631675,0.0474269002621275,53.29,53.29,12.6983824991997,0.161830123181796,39.06,39.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.91267550900549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.24043277905328,-0.24043277905328,0.572313445080252,,,,10.3064469499856,10.3064469499856,3.03004681325561,,,,,,,,,,,,,,,,,,,,,,,,
1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7619000037619,4.77499999841411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.47475333742167,9.47475333742167,2.07843616292592,2.28993787864839,,,,,,,,,,,9.57064572721794,9.5641545858552,0.0519659608656167,59.07,59.07,9.30060741473754,0.176881307617721,43.01,43.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.07172348068946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.89658042714169,-7.89658042714169,0.527120253594145,,,,8.22958983095268,8.22958983095268,3.2794072376724,,,,,,,,,,,,,,,,,,,,,,,,
1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.35912500535912,7.57599999807043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8018555332871,10.8018555332871,2.30294583459677,2.53729366010201,,,,,,,,,,,11.3680448468809,11.3654070748065,0.0578734746019326,65.7,65.7,9.86437689336988,0.194329546455054,46.81,46.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.53152355100995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.11901522760811,-3.11901522760811,0.510679292616737,,,,12.011139363119,12.011139363119,3.67330141127344,,,,,,,,,,,,,,,,,,,,,,,,
1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5000000065,7.54699999807399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0622009569972,13.0622009569972,2.6037612474426,2.86872005685368,,,,,,,,,,,9.4059665570275,9.42845399406921,0.0633170342683802,71.82,71.82,8.23962482598766,0.210341572008993,51.02,51.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9831665848669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81170565011643,0.81170565011643,0.514824505288882,,,,15.0037833747703,15.0037833747703,4.22443559772329,,,,,,,,,,,,,,,,,,,,,,,,
1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5000000065,7.62799999806405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.23741007204277,3.23741007204277,2.68805567631925,2.96159228891297,,,,,,,5.0,5.0,,,10.250635194751,10.2432550577236,0.0698074324673674,78.68,78.68,8.46939185970827,0.228156223986305,53.89,53.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.88301888085408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.127132110923197,0.127132110923197,0.515479012550005,,,,-0.394773944919608,-0.394773944919608,4.20775862666357,,,,,,,,,,,,,,,,,,,,,,,,
1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5000000065,7.55899999807251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.584136093636545,-0.584136093636545,2.67235377289683,2.94429255940708,,,,,,,5.0,5.0,,,12.4201910930158,12.393141532202,0.0784776489769424,89.3,89.3,9.63136836065185,0.25013079035618,60.36,60.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0500128516298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.4956089309406,16.4956089309406,0.600510414581328,,,,2.09493252807397,2.09493252807397,4.29590833083638,,,,,,,,,,,,,,,,,,,,,,,,
1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.93688654709,7.5000000065,7.57599999807043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.09225853013738,5.09225853013738,2.80843693585261,3.09422354841568,,,,,,,5.0,5.0,,,15.7888976949321,15.7300419430524,0.0908684046872997,105.11,105.11,13.9006856774391,0.284900685306087,69.65,69.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.15564285262286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2107175294502,8.2107175294502,0.649816628457531,,,,6.13735095665035,6.13735095665035,4.55956330187579,,,,,,,,,,,,,,,,,,,,,,,,
1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.003051678986,7.49193523096824,7.27899999810687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.07994114756246,3.07994114756246,2.89493514064328,3.18952381268091,,,,,,,6.0,6.0,,,15.0835815437205,15.1563304991851,0.104574614605786,122.47,122.47,12.6944456216413,0.321067247877952,79.13,79.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.39650466433289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.29024676868661,-3.29024676868661,0.628436057837319,,,,5.0161107724462,5.0161107724462,4.78827604783769,,,,,,,,,,,,,,,,,,,,,,,,
1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.381617763437,7.59446837394936,8.07999999800859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.44209725007559,6.44209725007559,3.08142967773013,3.39499603850813,,,,,,,6.0,6.0,,,15.8835031127849,15.8736807799784,0.121184726771879,141.87,141.87,12.8607629704083,0.362358945603149,89.59,89.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.81345806538589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.70977260875739,-1.70977260875739,0.617691230256862,,,,8.79011526660587,8.79011526660587,5.2091710317259,,,,,,,,,,,,,,,,,,,,,,,,
1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.270025747728,7.74203856214968,8.2029999979935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.940818880636,16.940818880636,3.60344909836856,3.97013616839656,,,,,,,7.0,7.0,,,19.4083753816482,19.3522048154402,0.144704713448991,169.39,169.39,17.3657282264084,0.42528521530067,104.94,104.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6636763271665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32.4167924789899,-32.4167924789899,0.417455545983575,,,,16.4113118377925,16.4113118377925,6.06406433390639,,,,,,,,,,,,,,,,,,,,,,,,
1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.284785244991,8.10160322721829,8.149999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.5987309838643,28.5987309838643,4.63398981215147,5.10554473088938,,,,,,,9.0,9.0,,,15.6794031825508,15.8128648017985,0.167393548894813,189.47,189.47,14.2369436057407,0.485832831566579,115.63,115.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.86703771493976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.2784781048656,-11.2784781048656,0.37037291363227,,,,28.5751702462022,28.5751702462022,7.79688104115937,,,,,,,,,,,,,,,,,,,,,,,,
1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.523509761954,8.37589194565386,8.936549999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.74842468208025,5.74842468208025,4.90037122627827,5.39903312435448,,,,,,,9.0,9.0,,,11.7363810240601,11.7200384487032,0.187039493602804,214.58,214.58,8.06983217184518,0.525038725709726,126.52,126.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.64538487283955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.5728086880124,-17.5728086880124,0.305287990087454,,,,3.93155428804236,3.93155428804236,8.10341965206664,,,,,,,,,,,,,,,,,,,,,,,,
1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.739010648344,8.96041272812392,8.880989999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.6339310810414,-7.6339310810414,4.526280264149,4.98687465659866,,,,,,,9.0,9.0,,,17.3257399501968,17.2211663948069,0.219445469868591,266.72,266.72,12.6899173047737,0.591665705820328,152.05,152.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.77395798329056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.33073830092452,6.33073830092452,0.324614973804043,,,,-1.96491571932576,-1.96491571932576,7.94419428552024,,,,,,,,,,,,,,,,,,,,,,,,
1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.614048190549,8.73857617131457,8.208499999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.30746759169946,8.30746759169946,4.90229953020267,5.40115765253427,,,,,,,9.0,9.0,,,21.030268687161,21.1196744504082,0.265595441803759,317.15,317.15,17.1887920513399,0.693365893632876,177.51,177.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.21236619573829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.63094376082042,2.63094376082042,0.33315541120403,,,,7.54735842455142,7.54735842455142,8.54377110219119,,,,,,,,,,,,,,,,,,,,,,,,
1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.630909525322,8.19284034840393,8.188329999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.52303888516975,2.52303888516975,5.02598645361717,5.53743096035703,,,,,,,9.0,9.0,,,19.4468639644895,19.4207463804235,0.31724542606722,385.31,385.31,-4.11655025609508,0.664823138162856,164.74,164.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.39217859614722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.1884603323119,16.1884603323119,0.387088142791745,,,,-0.209136961472331,-0.209136961472331,8.52590291891292,,,,,,,,,,,,,,,,,,,,,,,,
